Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,Dropout,Department_Arts,Department_Business,Department_CS,Department_Engineering,Department_Science
7570,19.7,Female,25000.0,0,3.58,73.3,2,28.0,1,0,6.1,2.64,2.65,2.7,Year 2,1,0,False,True,False,False,False
7571,18.6,Female,39681.0,0,2.66,72.0,1,43.3,1,0,7.7,0.0,0.04,0.04,Year 1,1,1,False,False,False,False,True
7572,21.1,Male,29267.0,1,0.79,77.9,4,22.1,1,0,3.5,1.98,1.87,1.87,Year 1,2,0,False,False,False,False,True
7573,19.6,Male,25000.0,1,5.34,84.9,5,44.5,0,1,5.8,1.81,2.13,2.06,Year 3,1,0,False,False,True,False,False
7574,24.3,Female,25000.0,1,1.18,94.3,1,39.5,0,0,6.7,2.27,2.12,2.12,Year 1,0,0,False,True,False,False,False
7575,19.4,Female,110124.0,1,6.57,80.4,2,52.4,1,1,2.9,2.28,2.47,2.47,Year 1,2,0,False,False,False,True,False
7576,17.9,Female,33579.0,1,3.69,82.7,3,8.7,0,0,3.6,2.59,2.94,2.93,Year 3,1,0,True,False,False,False,False
7577,17.0,Female,118216.0,1,3.13,84.7,2,24.2,1,0,8.4,2.59,2.25,2.25,Year 1,1,1,False,False,False,False,True
7578,20.9,Male,25000.0,1,1.98,76.2,2,19.1,0,1,3.4,2.1,2.26,2.29,Year 3,1,1,True,False,False,False,False
7579,19.8,Female,46651.0,1,1.84,81.8,2,39.3,0,1,4.9,2.63,2.7,2.63,Year 2,1,0,False,False,False,True,False
7580,17.9,Male,25000.0,1,2.84,98.7,3,48.9,1,1,1.9,2.88,2.95,2.95,Year 1,1,0,False,False,True,False,False
7581,23.6,Female,29728.0,1,4.25,85.1,5,25.5,0,0,4.1,2.19,2.06,2.06,Year 1,2,0,False,False,False,False,True
7582,22.5,Male,43422.0,1,5.84,98.7,3,37.2,0,1,6.9,2.39,2.13,2.1,Year 4,0,0,True,False,False,False,False
7584,24.0,Male,25000.0,1,4.47,77.0,1,33.9,1,0,6.9,0.78,1.02,1.02,Year 1,1,1,True,False,False,False,False
7585,22.5,Female,55462.0,1,1.59,90.3,2,38.4,1,1,5.4,3.95,3.77,3.75,Year 2,1,0,False,True,False,False,False
7586,19.2,Male,25000.0,1,2.82,92.1,2,6.2,0,1,3.6,2.09,2.5,2.47,Year 3,1,0,False,True,False,False,False
7587,18.7,Male,26945.0,1,4.65,78.0,3,48.8,0,1,6.2,2.17,2.34,2.37,Year 2,0,0,False,False,False,False,True
7588,22.8,Female,25000.0,1,2.68,84.9,2,26.4,1,0,4.7,2.41,2.44,2.46,Year 2,0,0,True,False,False,False,False
7589,21.9,Male,25000.0,0,6.01,81.5,3,62.0,0,0,2.6,3.66,4.0,4.0,Year 3,0,0,False,True,False,False,False
7590,21.4,Female,76255.0,1,4.98,71.0,0,19.8,1,0,5.6,3.02,2.99,2.94,Year 2,0,0,True,False,False,False,False
7592,22.3,Male,57090.0,1,3.27,80.4,1,39.9,0,0,7.5,2.4,2.54,2.57,Year 2,0,1,False,False,False,False,True
7593,19.3,Female,55649.0,1,2.87,91.2,1,5.0,0,0,7.6,3.26,3.55,3.5,Year 3,1,0,True,False,False,False,False
7594,20.8,Female,25000.0,1,3.41,88.8,1,51.3,1,1,6.0,2.05,2.31,2.33,Year 4,2,0,False,False,False,True,False
7595,24.2,Female,61678.0,1,4.32,74.7,2,38.9,0,0,3.8,2.36,2.37,2.46,Year 3,0,0,False,False,True,False,False
7596,19.5,Female,40217.0,1,4.32,73.0,1,12.1,1,0,6.6,1.5,1.35,1.4,Year 3,1,1,False,False,True,False,False
7597,17.5,Male,25000.0,1,2.94,75.0,1,34.4,0,0,5.8,1.71,1.69,1.72,Year 2,0,0,True,False,False,False,False
7598,18.7,Male,38922.0,1,3.06,74.3,2,34.4,0,0,5.0,1.95,1.56,1.55,Year 4,0,0,False,False,True,False,False
7599,23.2,Female,25000.0,1,1.99,74.9,1,28.4,1,0,6.7,1.87,1.89,1.84,Year 4,0,1,False,True,False,False,False
7600,21.6,Male,77954.0,1,6.96,65.8,1,22.8,0,0,6.3,2.57,2.64,2.66,Year 2,3,0,False,False,True,False,False
7601,20.7,Male,48449.0,1,2.83,62.5,2,29.2,1,0,4.4,2.08,2.18,2.19,Year 4,0,0,False,False,True,False,False
7603,22.1,Male,63506.0,1,0.77,69.6,2,39.9,1,1,3.4,2.79,2.97,2.97,Year 1,1,0,False,False,False,False,True
7604,19.1,Female,25000.0,0,3.13,91.3,0,30.1,1,1,6.0,0.18,0.03,0.0,Year 3,1,1,False,True,False,False,False
7605,21.7,Female,25000.0,1,4.53,100.0,2,32.7,1,0,7.1,2.7,2.32,2.28,Year 3,2,0,False,False,True,False,False
7606,19.4,Female,25554.0,1,3.86,98.2,2,28.5,0,0,4.4,2.02,2.15,2.15,Year 1,1,0,False,False,False,True,False
7607,19.0,Female,113710.0,0,3.75,84.0,2,18.3,1,1,3.6,2.5,2.27,2.26,Year 4,2,0,True,False,False,False,False
7608,19.6,Male,25000.0,1,4.95,75.8,1,29.3,1,0,6.4,0.62,0.5,0.59,Year 3,0,0,False,False,False,True,False
7609,20.2,Male,25000.0,1,4.76,78.6,3,21.2,0,0,8.3,0.88,0.94,1.02,Year 4,1,1,False,False,True,False,False
7610,20.9,Male,25000.0,0,2.83,83.1,1,18.1,0,0,9.1,1.34,0.68,0.56,Year 3,0,0,False,False,True,False,False
7611,21.5,Female,51212.0,0,4.34,98.5,2,5.0,1,0,8.2,2.85,3.3,3.3,Year 1,0,0,False,False,True,False,False
7613,19.2,Male,27026.0,1,3.23,82.0,0,39.4,0,1,3.9,2.83,2.58,2.57,Year 4,1,0,True,False,False,False,False
7614,20.1,Female,46990.0,1,5.86,82.8,0,44.7,1,1,6.6,2.73,2.23,2.21,Year 4,1,0,False,False,True,False,False
7615,24.3,Female,27042.0,1,2.99,81.3,3,35.4,1,0,5.4,2.19,1.82,1.83,Year 4,0,0,False,False,False,False,True
7616,18.6,Male,33607.0,1,3.25,65.9,1,14.5,0,0,5.1,0.35,0.28,0.28,Year 1,2,1,False,False,False,True,False
7617,21.4,Male,40992.0,1,3.38,79.8,0,28.1,0,0,8.9,2.84,2.79,2.79,Year 1,2,0,True,False,False,False,False
7618,24.3,Female,25000.0,1,5.2,71.2,0,16.1,0,0,8.0,1.12,1.2,1.09,Year 2,2,1,False,False,True,False,False
7620,21.9,Male,34378.0,1,5.76,86.6,0,25.4,0,0,5.3,2.43,2.13,2.07,Year 3,1,0,False,False,True,False,False
7621,19.2,Male,50056.0,1,5.01,90.9,0,24.1,0,0,5.5,2.23,2.19,2.2,Year 4,2,0,False,False,True,False,False
7622,19.9,Female,25000.0,1,3.87,74.9,5,41.1,0,0,2.7,3.61,3.55,3.53,Year 2,2,0,False,False,False,True,False
7623,19.2,Female,25000.0,1,5.25,78.4,3,29.5,0,1,7.4,3.21,3.58,3.55,Year 4,2,0,False,False,True,False,False
7624,19.4,Female,44701.0,1,4.49,98.3,2,42.9,1,0,7.8,2.3,2.46,2.44,Year 3,1,0,False,False,True,False,False
7625,27.0,Female,51877.0,1,3.84,90.2,3,16.5,0,0,4.1,1.84,1.96,1.91,Year 2,1,0,False,False,False,True,False
7626,22.9,Female,33524.0,1,3.4,85.4,1,31.1,0,0,4.4,2.32,2.08,2.12,Year 3,1,0,False,False,False,True,False
7627,23.4,Male,34926.0,1,3.78,92.7,2,36.1,1,0,7.3,1.65,1.75,1.75,Year 1,0,0,False,True,False,False,False
7628,22.1,Male,25000.0,1,3.38,97.7,1,5.0,0,0,4.9,2.14,1.83,1.83,Year 1,0,0,False,True,False,False,False
7629,17.5,Female,40139.0,1,4.54,94.1,1,21.8,0,0,7.5,3.07,3.01,2.97,Year 2,0,1,False,False,True,False,False
7630,21.9,Female,49608.0,1,3.72,90.4,1,22.6,0,1,4.1,1.6,1.81,1.84,Year 2,0,0,False,False,False,True,False
7631,23.4,Female,30758.0,0,4.63,91.2,3,30.7,0,0,4.9,2.02,2.13,2.13,Year 1,0,0,False,False,False,True,False
7632,19.1,Male,132554.0,1,4.66,79.4,1,26.3,1,0,6.4,2.33,2.55,2.62,Year 3,1,0,True,False,False,False,False
7633,23.1,Female,25000.0,1,4.01,83.6,1,33.6,1,1,4.9,3.47,3.65,3.66,Year 3,2,0,False,False,False,True,False
7634,22.5,Male,32787.0,1,3.41,87.4,2,27.2,1,0,4.8,4.0,4.0,3.96,Year 3,0,0,False,False,True,False,False
7635,25.1,Female,25000.0,1,2.82,84.5,4,43.8,0,0,4.8,1.43,1.28,1.2,Year 2,2,0,True,False,False,False,False
7636,20.1,Male,50408.0,1,3.86,86.0,2,55.3,0,0,6.8,1.28,1.38,1.36,Year 2,2,0,False,True,False,False,False
7637,18.6,Female,25000.0,0,4.38,80.9,3,12.0,0,1,7.2,1.86,1.58,1.58,Year 1,0,0,False,False,True,False,False
7638,20.2,Female,25000.0,1,2.23,60.2,0,30.3,0,1,6.4,2.46,2.02,2.12,Year 2,3,0,True,False,False,False,False
7639,24.2,Male,25000.0,1,1.69,87.4,1,43.0,1,1,4.2,0.88,1.45,1.44,Year 3,0,1,True,False,False,False,False
7640,17.0,Male,34874.0,1,3.84,82.9,0,21.6,1,0,8.0,2.31,2.72,2.69,Year 2,2,0,False,True,False,False,False
7642,21.2,Female,25000.0,1,5.31,99.6,4,25.4,0,1,7.4,1.39,1.22,1.22,Year 4,1,0,True,False,False,False,False
7644,21.0,Male,25711.0,1,2.69,75.6,3,17.8,0,0,7.6,3.23,2.99,2.99,Year 1,2,0,False,False,True,False,False
7645,23.1,Male,72582.0,1,1.79,87.5,3,5.0,0,0,4.8,1.09,1.33,1.3,Year 4,1,0,False,True,False,False,False
7646,19.8,Female,44871.0,1,4.75,82.7,1,32.0,0,0,4.7,3.39,3.61,3.63,Year 2,0,0,True,False,False,False,False
7647,17.0,Male,25000.0,1,4.26,90.9,1,32.8,1,1,6.2,3.42,3.25,3.35,Year 3,1,0,True,False,False,False,False
7648,25.5,Male,104632.0,1,4.51,77.2,3,18.6,0,0,1.8,1.64,1.29,1.31,Year 3,3,0,False,True,False,False,False
7649,18.8,Female,39935.0,1,5.0,75.5,1,26.6,0,0,6.1,2.02,1.94,1.91,Year 3,2,0,False,False,True,False,False
7650,18.7,Female,25000.0,1,3.46,77.7,2,12.7,1,1,5.0,0.73,0.38,0.46,Year 3,1,1,True,False,False,False,False
7651,23.4,Male,34680.0,1,3.74,68.2,4,36.4,0,1,8.0,0.0,0.0,0.0,Year 3,0,1,False,False,False,True,False
7652,20.2,Female,40999.0,1,5.06,78.5,2,25.2,1,1,6.0,1.52,1.62,1.62,Year 1,0,1,True,False,False,False,False
7653,20.9,Female,25000.0,1,4.58,94.7,3,39.2,0,1,3.7,4.0,4.0,4.0,Year 1,2,0,False,False,False,True,False
7654,22.1,Male,25000.0,1,6.66,76.2,2,26.1,0,0,4.1,2.35,2.46,2.43,Year 4,1,0,False,False,False,False,True
7655,23.4,Male,31316.0,1,4.38,71.1,0,18.1,0,0,1.1,2.07,2.35,2.34,Year 3,0,0,False,False,False,True,False
7656,20.3,Female,25000.0,0,4.33,77.8,1,23.6,1,1,9.9,2.81,2.64,2.71,Year 2,2,0,True,False,False,False,False
7657,24.3,Male,72220.0,1,5.15,83.8,3,48.1,0,0,1.0,4.0,4.0,3.95,Year 2,0,0,False,False,True,False,False
7658,17.0,Male,46383.0,1,6.69,76.0,1,55.2,1,0,4.5,2.25,2.25,2.32,Year 4,0,0,False,False,False,False,True
7659,22.7,Male,25000.0,1,4.93,82.6,2,11.9,1,0,6.8,1.43,1.8,1.75,Year 2,3,0,True,False,False,False,False
7660,19.2,Female,38390.0,0,3.63,84.0,3,40.9,1,1,8.1,1.74,2.23,2.28,Year 2,1,1,True,False,False,False,False
7661,24.0,Female,63594.0,1,3.14,82.0,1,16.7,1,0,8.7,2.1,1.73,1.73,Year 2,0,0,True,False,False,False,False
7662,21.3,Female,25000.0,1,4.21,81.3,2,20.9,0,0,5.3,3.6,3.49,3.54,Year 2,2,0,False,False,False,False,True
7663,19.5,Male,25000.0,1,2.57,96.1,3,32.5,0,1,6.4,2.64,2.74,2.78,Year 3,1,0,False,True,False,False,False
7664,22.5,Female,29534.0,1,4.84,83.4,3,35.9,1,0,5.0,2.72,3.17,3.19,Year 2,0,0,False,False,False,True,False
7665,23.0,Female,30375.0,1,4.39,75.7,3,21.3,0,0,2.7,1.08,1.14,1.12,Year 3,1,1,False,False,True,False,False
7666,22.4,Male,28816.0,1,4.67,88.0,3,37.3,1,0,3.6,2.03,1.67,1.72,Year 4,1,0,False,False,False,False,True
7667,18.7,Female,25000.0,1,1.69,81.5,1,44.2,1,0,2.4,3.85,3.37,3.37,Year 1,0,0,False,False,True,False,False
7668,19.9,Male,25000.0,1,5.75,82.6,0,38.7,1,0,6.1,1.91,2.0,1.96,Year 2,0,0,False,False,True,False,False
7669,21.0,Female,37442.0,1,2.54,90.1,3,18.4,0,0,4.9,1.42,2.09,2.02,Year 4,2,0,False,False,False,True,False
7670,20.9,Male,58710.0,1,2.36,92.7,4,24.7,0,0,5.2,3.19,3.28,3.28,Year 1,1,0,False,False,False,True,False
7671,22.6,Female,25000.0,1,1.38,72.9,0,40.5,1,0,6.7,2.57,2.22,2.23,Year 4,1,0,False,False,True,False,False
7673,21.7,Female,96415.0,1,4.2,81.5,1,14.7,0,1,6.7,0.23,0.2,0.22,Year 3,0,1,False,True,False,False,False
7674,20.4,Male,66009.0,1,3.87,81.5,3,33.6,0,0,8.8,2.93,3.34,3.37,Year 2,0,0,True,False,False,False,False
7675,19.2,Male,43195.0,1,4.9,73.9,2,38.8,0,1,4.1,2.39,2.1,2.04,Year 3,2,1,False,False,False,False,True
7676,19.4,Male,99190.0,1,5.66,88.0,1,13.2,0,1,2.1,3.02,3.02,3.05,Year 2,0,0,False,False,True,False,False
7677,20.5,Female,25000.0,1,5.77,70.6,2,42.2,0,1,4.5,2.67,2.85,2.85,Year 4,2,0,True,False,False,False,False
7678,17.0,Female,25000.0,1,3.67,86.3,2,55.4,0,0,5.1,2.14,2.41,2.41,Year 1,1,0,True,False,False,False,False
7679,19.5,Male,25000.0,1,3.81,95.2,0,38.0,0,0,6.3,2.98,3.32,3.31,Year 3,1,0,False,False,False,False,True
7681,22.2,Female,31987.0,1,3.46,90.7,2,21.0,1,0,3.6,4.0,4.0,4.0,Year 3,0,0,False,True,False,False,False
7682,19.2,Female,35593.0,1,6.63,82.7,1,24.1,0,0,3.3,3.82,3.93,3.98,Year 2,1,0,False,False,False,False,True
7683,20.5,Male,33540.0,0,4.41,70.9,1,22.2,0,0,8.0,1.14,1.56,1.59,Year 4,1,1,True,False,False,False,False
7684,24.4,Male,29512.0,1,4.66,83.0,3,19.4,1,0,6.1,1.46,1.59,1.59,Year 1,3,0,False,False,False,True,False
7685,23.2,Male,32206.0,1,4.88,80.5,3,27.1,0,0,6.1,1.61,2.0,1.93,Year 2,1,0,False,True,False,False,False
7686,23.0,Female,84271.0,1,5.58,89.2,3,33.7,1,1,6.0,2.89,3.15,3.19,Year 3,1,1,False,False,True,False,False
7687,19.9,Female,43132.0,1,3.7,79.1,2,19.7,1,0,5.8,2.67,2.36,2.35,Year 3,2,0,False,False,False,False,True
7688,22.2,Female,51715.0,0,4.67,86.0,2,25.8,1,0,5.1,3.18,3.75,3.75,Year 1,2,0,False,False,False,False,True
7689,20.5,Male,33339.0,1,4.76,73.6,1,33.8,1,0,4.2,3.24,3.33,3.3,Year 3,0,1,False,False,True,False,False
7690,20.6,Female,25000.0,1,1.97,85.4,2,5.0,0,1,4.5,2.7,2.77,2.75,Year 3,0,0,False,False,False,True,False
7691,21.9,Male,25000.0,1,3.37,82.2,3,41.4,1,1,9.4,1.65,1.92,1.97,Year 4,0,1,False,False,False,False,True
7692,19.7,Male,103744.0,1,3.79,81.0,1,32.6,0,0,8.7,1.99,2.03,2.03,Year 1,1,0,False,True,False,False,False
7693,24.3,Female,25000.0,1,5.29,82.2,0,32.7,1,1,7.2,2.4,2.68,2.68,Year 3,1,1,False,False,False,True,False
7694,20.6,Male,25000.0,1,8.54,79.7,3,43.9,0,0,5.4,4.0,4.0,4.0,Year 3,1,0,True,False,False,False,False
7695,22.4,Male,34455.0,0,3.43,83.1,1,41.3,1,1,6.5,2.2,1.8,1.78,Year 4,1,0,False,False,False,True,False
7697,23.3,Male,44628.0,1,4.57,74.2,1,33.4,0,0,7.3,1.75,1.87,1.9,Year 3,0,0,False,False,True,False,False
7698,17.9,Female,86219.0,1,1.76,71.6,2,29.9,0,0,5.1,2.43,1.93,1.93,Year 1,1,0,False,False,True,False,False
7699,22.0,Female,73163.0,1,1.68,78.0,3,23.0,0,1,5.5,1.18,1.33,1.33,Year 1,0,1,False,False,True,False,False
7700,22.9,Female,25000.0,0,3.82,79.5,4,18.5,1,1,5.7,2.42,2.59,2.61,Year 3,0,1,False,False,True,False,False
7701,23.0,Male,53170.0,1,3.3,58.0,2,34.6,0,0,5.2,1.9,2.0,1.96,Year 3,1,0,False,False,True,False,False
7702,18.6,Male,25000.0,1,5.45,82.2,1,34.7,1,0,6.9,2.26,2.01,2.01,Year 2,1,0,True,False,False,False,False
7703,19.6,Male,27378.0,1,3.52,99.6,3,31.7,0,0,8.4,1.77,1.45,1.45,Year 1,0,0,False,False,False,True,False
7704,23.2,Male,25000.0,1,2.3,87.5,1,13.9,1,1,7.0,2.51,2.88,2.97,Year 3,1,0,False,False,False,True,False
7705,19.3,Female,25000.0,1,2.68,80.6,1,5.0,0,1,5.6,2.91,2.7,2.7,Year 1,1,0,False,False,False,False,True
7706,20.3,Male,29175.0,1,5.55,75.5,2,30.7,0,0,3.6,3.35,3.73,3.77,Year 4,0,0,False,False,False,False,True
7707,24.5,Male,25000.0,1,3.05,68.4,2,8.0,0,1,5.6,3.56,3.32,3.31,Year 2,1,0,False,False,False,True,False
7708,20.9,Female,51880.0,1,3.55,89.1,3,33.8,0,1,5.4,2.4,2.5,2.59,Year 4,2,0,True,False,False,False,False
7709,19.4,Female,25118.0,0,3.61,85.4,0,53.4,0,0,7.0,2.38,2.26,2.37,Year 4,0,0,False,False,False,False,True
7710,19.1,Female,35780.0,1,3.24,72.1,2,34.0,0,0,4.3,2.8,2.88,2.88,Year 1,0,0,False,True,False,False,False
7711,21.7,Male,67543.0,1,4.4,89.7,1,24.8,0,1,3.9,1.56,1.51,1.51,Year 3,2,0,False,True,False,False,False
7712,18.1,Female,25000.0,1,6.3,88.7,2,17.4,1,1,6.0,3.24,2.93,2.93,Year 1,0,0,False,False,False,True,False
7713,20.5,Female,25000.0,1,4.72,76.6,1,23.1,1,0,7.2,1.98,2.89,2.87,Year 2,2,0,False,False,False,True,False
7714,21.7,Male,33141.0,1,5.07,79.7,1,29.6,0,0,5.8,2.31,2.45,2.45,Year 1,0,0,False,False,True,False,False
7715,23.9,Male,35865.0,1,2.75,84.0,3,42.9,0,1,7.2,0.99,0.4,0.4,Year 1,1,1,False,False,True,False,False
7716,22.5,Male,57647.0,1,4.48,86.4,2,31.7,0,0,3.2,4.0,3.59,3.55,Year 3,0,0,True,False,False,False,False
7717,19.4,Female,50026.0,1,5.78,73.2,1,26.5,1,0,6.4,1.92,1.95,1.95,Year 1,1,0,False,False,False,True,False
7718,23.6,Male,31513.0,1,3.7,86.5,3,38.1,0,0,3.2,3.86,4.0,4.0,Year 2,1,0,False,True,False,False,False
7719,20.3,Female,35669.0,1,3.99,82.5,0,47.7,1,1,10.0,2.03,1.44,1.39,Year 2,0,1,False,False,False,True,False
7720,18.3,Female,36266.0,1,4.99,90.9,1,33.8,0,0,7.9,2.94,3.0,2.97,Year 2,1,1,False,True,False,False,False
7721,20.6,Female,25000.0,1,5.99,88.1,6,32.3,1,0,6.2,1.38,1.53,1.52,Year 3,2,0,False,False,False,False,True
7722,24.2,Male,27070.0,1,5.54,82.5,2,10.1,1,1,2.6,3.27,3.46,3.42,Year 2,0,0,False,False,False,False,True
7723,21.4,Male,34513.0,1,2.35,89.3,1,13.7,1,0,3.0,2.76,2.56,2.56,Year 1,1,0,False,False,False,False,True
7724,21.0,Male,39149.0,0,4.44,69.9,2,12.1,0,0,8.9,0.29,0.23,0.23,Year 4,1,1,False,False,True,False,False
7725,24.6,Male,25000.0,1,3.21,79.0,0,27.7,0,1,3.4,2.26,2.43,2.42,Year 2,0,0,False,False,False,False,True
7726,17.9,Female,25000.0,1,3.58,74.2,2,20.0,1,1,6.4,3.06,3.0,2.94,Year 3,1,0,False,True,False,False,False
7728,17.4,Male,96802.0,1,3.65,77.5,2,19.8,0,0,5.7,3.38,3.67,3.67,Year 1,1,0,False,False,False,True,False
7730,21.4,Male,60136.0,1,3.79,89.6,2,7.8,0,0,2.3,3.06,3.37,3.36,Year 2,0,0,True,False,False,False,False
7731,24.4,Female,76945.0,1,4.64,88.0,4,32.6,1,1,6.2,4.0,3.82,3.77,Year 4,0,0,False,False,True,False,False
7732,21.5,Female,30555.0,1,4.37,77.1,5,38.4,1,0,3.5,2.51,2.35,2.35,Year 1,2,0,False,True,False,False,False
7733,20.1,Female,25000.0,1,5.15,63.5,4,30.8,1,0,5.5,2.85,2.74,2.76,Year 3,1,0,False,False,False,True,False
7734,21.0,Male,40445.0,1,3.37,78.0,2,34.4,0,1,3.6,2.74,2.47,2.52,Year 4,0,0,False,False,True,False,False
7735,21.3,Female,33423.0,1,1.8,81.6,0,35.6,0,1,4.4,2.45,2.05,2.05,Year 1,2,0,False,True,False,False,False
7736,17.3,Female,25000.0,1,6.08,92.9,4,35.1,1,0,4.5,2.09,2.71,2.8,Year 4,2,0,False,True,False,False,False
7738,22.1,Male,39032.0,1,4.77,89.8,2,44.3,0,0,4.2,1.87,1.72,1.74,Year 4,0,0,False,False,False,True,False
7739,21.5,Female,52055.0,1,4.7,78.0,0,48.9,0,0,6.0,3.16,3.56,3.59,Year 2,2,0,False,False,False,False,True
7740,22.4,Female,25000.0,1,4.34,86.5,2,6.9,0,0,7.3,2.81,2.99,2.92,Year 4,0,0,False,False,False,False,True
7741,22.6,Female,28525.0,1,5.29,88.5,4,35.6,0,0,4.9,3.0,2.89,2.87,Year 4,1,0,False,False,True,False,False
7742,20.7,Male,44408.0,1,3.15,86.6,5,15.5,0,1,6.0,2.97,3.56,3.55,Year 3,1,0,False,True,False,False,False
7744,22.3,Female,25000.0,1,4.46,79.1,3,30.8,1,0,2.7,3.04,2.58,2.55,Year 2,2,1,False,True,False,False,False
7745,21.8,Female,25000.0,1,4.17,86.7,1,33.3,0,1,6.2,1.37,1.52,1.49,Year 4,2,0,False,True,False,False,False
7746,19.2,Male,25000.0,1,3.36,69.4,3,31.4,1,1,7.1,0.53,0.47,0.43,Year 2,0,1,False,True,False,False,False
7747,24.1,Female,147463.0,1,4.33,88.3,3,32.5,0,1,2.1,4.0,3.92,3.91,Year 2,0,0,True,False,False,False,False
7748,21.6,Male,26431.0,1,3.73,72.3,2,49.8,0,1,5.3,3.21,3.03,3.04,Year 4,0,0,False,False,False,False,True
7749,22.6,Female,67443.0,1,5.11,71.2,4,44.9,1,0,6.3,3.18,3.69,3.68,Year 4,0,0,False,False,False,False,True
7750,24.1,Female,81666.0,1,3.4,77.7,2,49.3,1,1,6.0,2.4,2.34,2.34,Year 1,0,0,False,False,False,True,False
7751,21.0,Female,26632.0,1,2.66,76.5,3,27.7,1,0,4.4,0.09,0.31,0.31,Year 1,2,1,False,False,True,False,False
7752,21.7,Male,37088.0,1,4.73,83.5,1,5.0,1,1,5.6,1.15,1.1,1.05,Year 2,1,1,True,False,False,False,False
7755,21.1,Female,25000.0,1,3.81,74.1,0,25.7,1,1,8.3,1.92,1.46,1.4,Year 2,0,0,True,False,False,False,False
7756,21.3,Female,30617.0,1,6.33,91.7,3,29.3,1,0,3.0,4.0,3.34,3.36,Year 2,1,0,True,False,False,False,False
7757,18.9,Female,25000.0,0,4.6,82.5,1,30.0,0,0,7.1,2.51,2.45,2.5,Year 2,1,1,True,False,False,False,False
7759,17.9,Female,25798.0,1,6.23,63.7,2,18.9,1,0,4.6,3.1,2.61,2.61,Year 1,0,0,False,False,False,False,True
7760,18.1,Male,95852.0,0,3.04,86.3,1,37.5,0,0,2.2,4.0,4.0,3.98,Year 3,0,0,False,False,True,False,False
7761,23.9,Male,25000.0,1,3.57,77.4,1,27.7,0,0,7.6,0.0,0.26,0.27,Year 2,1,1,False,False,True,False,False
7762,22.6,Male,93650.0,1,4.44,88.1,0,61.2,0,1,3.8,3.22,3.09,3.04,Year 4,0,0,True,False,False,False,False
7763,18.7,Female,40290.0,1,7.67,96.3,3,10.9,1,0,5.4,3.15,3.16,3.2,Year 2,1,0,False,False,False,False,True
7764,22.3,Male,41688.0,1,2.8,72.7,1,31.5,1,1,6.3,1.52,1.24,1.14,Year 3,0,0,False,False,False,False,True
7765,24.2,Male,25000.0,1,2.53,88.9,3,37.4,0,0,9.8,0.69,0.23,0.23,Year 1,1,1,False,False,False,False,True
7766,20.9,Female,42030.0,1,4.29,77.2,1,25.1,1,1,4.9,3.15,3.71,3.71,Year 1,2,0,False,True,False,False,False
7767,26.7,Female,82095.0,0,5.94,67.0,1,23.1,0,1,5.6,2.5,2.3,2.32,Year 2,2,1,True,False,False,False,False
7768,17.2,Female,27258.0,1,5.17,89.4,1,45.9,0,0,6.2,3.21,3.03,3.0,Year 3,1,0,False,False,False,False,True
7769,22.5,Male,25000.0,1,3.12,96.6,4,40.1,1,1,5.7,1.67,1.31,1.31,Year 1,1,0,False,True,False,False,False
7770,23.6,Female,25641.0,1,2.51,98.9,1,20.4,1,1,4.1,0.98,0.68,0.68,Year 3,2,1,False,False,False,False,True
7772,20.6,Male,49673.0,1,4.14,70.4,2,37.1,0,0,4.7,2.34,2.49,2.49,Year 1,0,0,False,False,False,True,False
7774,22.0,Male,35889.0,0,3.69,81.1,3,36.9,0,1,5.1,1.73,1.85,1.82,Year 4,0,0,False,False,False,False,True
7775,22.8,Male,30442.0,0,3.65,90.8,2,28.4,0,0,4.4,3.34,2.84,2.87,Year 2,1,0,True,False,False,False,False
7776,22.3,Female,38345.0,1,3.64,81.8,1,40.3,1,0,7.4,2.49,2.83,2.89,Year 4,0,0,False,True,False,False,False
7777,23.3,Male,56506.0,1,4.79,65.4,1,49.2,0,0,6.0,0.86,1.29,1.24,Year 4,1,1,False,True,False,False,False
7778,18.8,Female,25635.0,1,4.45,87.0,1,48.4,0,0,1.6,4.0,3.68,3.75,Year 2,2,0,True,False,False,False,False
7779,20.5,Male,67589.0,1,4.81,82.6,1,20.2,1,0,6.0,1.89,1.9,1.89,Year 4,0,0,False,False,False,True,False
7780,18.9,Male,37031.0,1,4.44,89.2,1,60.0,1,0,4.4,2.96,2.8,2.78,Year 4,2,0,False,False,False,True,False
7781,20.2,Male,25000.0,1,1.57,84.0,0,37.9,0,0,2.6,3.21,3.38,3.38,Year 4,1,0,False,False,False,False,True
7782,23.2,Female,50519.0,1,4.01,87.5,1,12.9,0,0,7.2,2.72,3.03,3.03,Year 1,1,0,False,False,False,False,True
7783,21.2,Female,25000.0,1,3.13,82.1,0,35.2,0,1,4.1,3.57,3.6,3.53,Year 3,1,0,False,False,False,False,True
7784,26.7,Female,49787.0,1,6.06,84.3,1,32.8,0,1,6.0,2.65,2.68,2.68,Year 1,1,0,False,False,False,False,True
7785,21.4,Female,51068.0,1,2.51,74.6,2,28.6,0,1,7.2,1.91,1.72,1.66,Year 3,1,1,False,True,False,False,False
